Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,部分,國家,城市,狀態,Postal Code,地區,Product ID,類別,子類別,產品名稱,Sales
5080,US-2018-133312,25/11/2018,29/11/2018,Standard Class,BD-11500,Bradley Drucker,消費者,美國,舊金山,加利福尼亞,94122,西方,FUR-BO-10002213,家具,書櫃,尚德森林山圖書館，林地橡木飾面,359.499
5081,US-2018-133312,25/11/2018,29/11/2018,Standard Class,BD-11500,Bradley Drucker,消費者,美國,舊金山,加利福尼亞,94122,西方,OFF-ST-10001325,辦公用品,貯存,Sterilite 辦公用品鉸鏈文件盒,10.48
5082,US-2016-137533,18/12/2016,18/12/2016,Same Day,JK-15640,Jim Kriz,在家辦公,美國,克利夫蘭,俄亥俄州,44105,東方,OFF-PA-10003441,辦公用品,紙,施樂226,20.736
5083,CA-2017-155138,08/09/2017,12/09/2017,Standard Class,JM-15580,Jill Matthias,消費者,美國,夢露,北卡羅來納,28110,南,TEC-AC-10004209,技術,配件,Memorex Froggy 閃存盤 4 GB,35.168
5084,CA-2017-155138,08/09/2017,12/09/2017,Standard Class,JM-15580,Jill Matthias,消費者,美國,夢露,北卡羅來納,28110,南,OFF-PA-10000501,辦公用品,紙,零用現金信封,64.704
5085,CA-2017-108350,06/06/2017,09/06/2017,Second Class,SC-20230,Scot Coram,公司的,美國,洛厄爾,馬薩諸塞州,1852,東方,OFF-PA-10003656,辦公用品,紙,施樂 1935,105.52
5086,CA-2016-144302,19/06/2016,23/06/2016,Standard Class,ME-17320,Maria Etezadi,在家辦公,美國,達拉斯,德克薩斯州,75081,中央,OFF-BI-10001107,辦公用品,粘合劑,GBC 白色光澤蓋，正面,5.792
5087,CA-2016-109001,05/03/2016,09/03/2016,Standard Class,KN-16390,Katherine Nockton,公司的,美國,費城,賓夕法尼亞州,19120,東方,TEC-PH-10000562,技術,電話,三星護航3,466.158
5088,CA-2016-109001,05/03/2016,09/03/2016,Standard Class,KN-16390,Katherine Nockton,公司的,美國,費城,賓夕法尼亞州,19120,東方,TEC-AC-10001101,技術,配件,索尼 16GB Class 10 Micro SDHC R40 存儲卡,10.312
5089,CA-2016-109001,05/03/2016,09/03/2016,Standard Class,KN-16390,Katherine Nockton,公司的,美國,費城,賓夕法尼亞州,19120,東方,OFF-BI-10003529,辦公用品,粘合劑,艾利圓環聚粘合劑,2.556
5090,CA-2018-132738,04/08/2018,07/08/2018,First Class,HM-14860,Harry Marie,公司的,美國,拉夫蘭,科羅拉多州,80538,西方,OFF-PA-10001752,辦公用品,紙,Hammermill CopyPlus 複印紙（20 磅和 84 亮度）,7.968
5091,CA-2018-132738,04/08/2018,07/08/2018,First Class,HM-14860,Harry Marie,公司的,美國,拉夫蘭,科羅拉多州,80538,西方,OFF-EN-10001141,辦公用品,信封,"馬尼拉回收超重型帶扣信封，6"" x 9""",8.784
5092,CA-2018-156720,30/12/2018,03/01/2019,Standard Class,JM-15580,Jill Matthias,消費者,美國,拉夫蘭,科羅拉多州,80538,西方,OFF-FA-10003472,辦公用品,緊固件,袋裝橡皮筋,3.024
5093,CA-2016-119102,23/05/2016,27/05/2016,Standard Class,KH-16690,Kristen Hastings,公司的,美國,伍索克,羅德島,2895,東方,OFF-ST-10004507,辦公用品,貯存,Advantus 滾動收納盒,51.45
5094,US-2015-140452,06/12/2015,10/12/2015,Standard Class,BK-11260,Berenike Kampe,消費者,美國,芝加哥,伊利諾伊州,60610,中央,OFF-AP-10004036,辦公用品,家電,Bionaire 99.97% HEPA 空氣淨化器,14.016
5095,US-2015-140452,06/12/2015,10/12/2015,Standard Class,BK-11260,Berenike Kampe,消費者,美國,芝加哥,伊利諾伊州,60610,中央,FUR-TA-10004086,家具,表,KI 可調節高度表,214.95
5096,US-2015-140452,06/12/2015,10/12/2015,Standard Class,BK-11260,Berenike Kampe,消費者,美國,芝加哥,伊利諾伊州,60610,中央,TEC-PH-10000307,技術,電話,Shocksock Galaxy S4 臂帶,35.04
5097,US-2015-140452,06/12/2015,10/12/2015,Standard Class,BK-11260,Berenike Kampe,消費者,美國,芝加哥,伊利諾伊州,60610,中央,FUR-FU-10002088,家具,陳設,Nu-Dell 浮動框架 11 x 14 1/2,10.776
5098,US-2015-140452,06/12/2015,10/12/2015,Standard Class,BK-11260,Berenike Kampe,消費者,美國,芝加哥,伊利諾伊州,60610,中央,OFF-BI-10004965,辦公用品,粘合劑,塑料或線材裝訂元件的 Ibico 封套,4.6
5099,US-2015-140452,06/12/2015,10/12/2015,Standard Class,BK-11260,Berenike Kampe,消費者,美國,芝加哥,伊利諾伊州,60610,中央,OFF-ST-10002485,辦公用品,貯存,羅傑斯豪華檔案箱,35.168
5100,CA-2016-141936,07/08/2016,12/08/2016,Standard Class,PN-18775,Parhena Norris,在家辦公,美國,貝克斯菲爾德,加利福尼亞,93309,西方,OFF-BI-10002194,辦公用品,粘合劑,Cardinal Hold-It CD 口袋,19.152
5101,CA-2015-158442,17/03/2015,17/03/2015,Same Day,AZ-10750,Annie Zypern,消費者,美國,達拉斯,德克薩斯州,75217,中央,OFF-AR-10003732,辦公用品,藝術,紐厄爾 333,4.448
5102,CA-2015-158442,17/03/2015,17/03/2015,Same Day,AZ-10750,Annie Zypern,消費者,美國,達拉斯,德克薩斯州,75217,中央,OFF-PA-10002195,辦公用品,紙,施樂 1966,5.184
5103,CA-2015-158442,17/03/2015,17/03/2015,Same Day,AZ-10750,Annie Zypern,消費者,美國,達拉斯,德克薩斯州,75217,中央,OFF-PA-10002365,辦公用品,紙,施樂 1967,15.552
5104,CA-2016-167374,26/03/2016,30/03/2016,Second Class,GM-14500,Gene McClure,消費者,美國,費城,賓夕法尼亞州,19140,東方,OFF-PA-10001950,辦公用品,紙,Southworth 25% 棉仿古紙和信封,40.032
5105,CA-2016-167374,26/03/2016,30/03/2016,Second Class,GM-14500,Gene McClure,消費者,美國,費城,賓夕法尼亞州,19140,東方,TEC-AC-10004633,技術,配件,Verbatim 25 GB 6x 藍光單層可刻錄光盤，3/包,16.776
5106,CA-2015-116568,14/12/2015,20/12/2015,Standard Class,BM-11785,Bryan Mills,消費者,美國,德爾托納,佛羅里達,32725,南,FUR-CH-10002439,家具,椅子,Iceberg 嵌套折疊椅，19w x 6d x 43h,186.304
5107,CA-2016-147102,19/09/2016,26/09/2016,Standard Class,NH-18610,Nicole Hansen,公司的,美國,哥倫布,喬治亞州,31907,南,TEC-AC-10000682,技術,配件,Kensington K72356US 盒裝鼠標 USB 桌面鼠標,66.36
5108,CA-2018-132213,25/04/2018,26/04/2018,First Class,PN-18775,Parhena Norris,在家辦公,美國,納什維爾,田納西州,37211,南,OFF-AR-10004078,辦公用品,藝術,紐厄爾 312,42.048
5109,CA-2018-132213,25/04/2018,26/04/2018,First Class,PN-18775,Parhena Norris,在家辦公,美國,納什維爾,田納西州,37211,南,OFF-AR-10001958,辦公用品,藝術,Stanley Bostitch 當代電動卷筆刀,67.92
5110,CA-2015-138450,18/10/2015,22/10/2015,Standard Class,EH-13765,Edward Hooks,公司的,美國,費城,賓夕法尼亞州,19134,東方,OFF-EN-10001335,辦公用品,信封,帶有現代接縫的白色商務信封，再生白色商務信封,52.512
5111,CA-2015-138450,18/10/2015,22/10/2015,Standard Class,EH-13765,Edward Hooks,公司的,美國,費城,賓夕法尼亞州,19134,東方,OFF-ST-10003479,辦公用品,貯存,用於可堆疊存儲架的 Eldon 底座，鉑金,186.912
5112,CA-2015-138450,18/10/2015,22/10/2015,Standard Class,EH-13765,Edward Hooks,公司的,美國,費城,賓夕法尼亞州,19134,東方,OFF-PA-10003016,辦公用品,紙,亞當斯“當你外出時”留言板,10.048
5113,CA-2016-153073,13/11/2016,13/11/2016,Same Day,HA-14905,Helen Abelman,消費者,美國,芝加哥,伊利諾伊州,60610,中央,FUR-FU-10001025,家具,陳設,Eldon Imge 系列辦公桌配件，透明,17.496
5114,CA-2017-147970,31/01/2017,02/02/2017,Second Class,AB-10150,Aimee Bixby,消費者,美國,達拉斯,德克薩斯州,75220,中央,OFF-PA-10003936,辦公用品,紙,施樂 1994,15.552
5115,CA-2017-150658,17/11/2017,22/11/2017,Standard Class,MS-17365,Maribeth Schnelling,消費者,美國,卡爾斯巴德,新墨西哥,88220,西方,OFF-BI-10004140,辦公用品,粘合劑,艾利不粘粘合劑,10.776
5116,CA-2018-125640,25/07/2018,29/07/2018,Standard Class,DD-13570,Dorothy Dickinson,消費者,美國,費城,賓夕法尼亞州,19134,東方,OFF-LA-10004178,辦公用品,標籤,艾利 491,3.304
5117,CA-2018-154137,11/11/2018,17/11/2018,Standard Class,MT-17815,Meg Tillman,消費者,美國,紐約市,紐約,10009,東方,OFF-ST-10003324,辦公用品,貯存,Belkin OmniView SE 機架安裝套件,35.48
5118,CA-2016-127173,26/09/2016,03/10/2016,Standard Class,GM-14500,Gene McClure,消費者,美國,歐申賽德,紐約,11572,東方,OFF-FA-10004854,辦公用品,緊固件,收納盒中的乙烯基塗層金屬絲回形針，800 個/盒,34.44
5119,CA-2016-127173,26/09/2016,03/10/2016,Standard Class,GM-14500,Gene McClure,消費者,美國,歐申賽德,紐約,11572,東方,TEC-MA-10002859,技術,機器,Ativa MDM8000 8 張微切碎紙機,629.93
5120,CA-2016-127173,26/09/2016,03/10/2016,Standard Class,GM-14500,Gene McClure,消費者,美國,歐申賽德,紐約,11572,東方,OFF-BI-10000088,辦公用品,粘合劑,GBC 可打印封面,79.056
5121,CA-2015-149538,04/04/2015,08/04/2015,Standard Class,KB-16585,Ken Black,公司的,美國,拉斐特,路易斯安那州,70506,南,OFF-ST-10004180,辦公用品,貯存,Safco 商業貨架,232.55
5122,CA-2015-149538,04/04/2015,08/04/2015,Standard Class,KB-16585,Ken Black,公司的,美國,拉斐特,路易斯安那州,70506,南,TEC-AC-10002926,技術,配件,羅技無線馬拉松鼠標 M705,99.98
5123,CA-2015-149538,04/04/2015,08/04/2015,Standard Class,KB-16585,Ken Black,公司的,美國,拉斐特,路易斯安那州,70506,南,OFF-PA-10003797,辦公用品,紙,施樂209,19.44
5124,CA-2015-149538,04/04/2015,08/04/2015,Standard Class,KB-16585,Ken Black,公司的,美國,拉斐特,路易斯安那州,70506,南,OFF-PA-10002195,辦公用品,紙,施樂 1966,12.96
5125,CA-2015-160766,14/09/2015,14/09/2015,Same Day,DM-13015,Darrin Martin,消費者,美國,紐約市,紐約,10009,東方,FUR-TA-10001039,家具,表,KI 可調節高度表,464.292
5126,CA-2015-160766,14/09/2015,14/09/2015,Same Day,DM-13015,Darrin Martin,消費者,美國,紐約市,紐約,10009,東方,OFF-EN-10001099,辦公用品,信封,裝訂信封,68.46
5127,CA-2015-160766,14/09/2015,14/09/2015,Same Day,DM-13015,Darrin Martin,消費者,美國,紐約市,紐約,10009,東方,TEC-MA-10003979,技術,機器,Ativa V4110MDD 微切碎紙機,2799.96
5128,CA-2015-160766,14/09/2015,14/09/2015,Same Day,DM-13015,Darrin Martin,消費者,美國,紐約市,紐約,10009,東方,OFF-AP-10002945,辦公用品,家電,Honeywell Enviracaire 便攜式 HEPA 空氣淨化器，適用於 17' x 22' 房間,601.3
5129,CA-2015-160766,14/09/2015,14/09/2015,Same Day,DM-13015,Darrin Martin,消費者,美國,紐約市,紐約,10009,東方,TEC-PH-10001536,技術,電話,Spigen 三星 Galaxy S5 手機殼錢包,16.99
5130,CA-2015-160766,14/09/2015,14/09/2015,Same Day,DM-13015,Darrin Martin,消費者,美國,紐約市,紐約,10009,東方,TEC-PH-10000526,技術,電話,偉易達 CS6719,287.97
5131,CA-2015-160766,14/09/2015,14/09/2015,Same Day,DM-13015,Darrin Martin,消費者,美國,紐約市,紐約,10009,東方,OFF-PA-10000213,辦公用品,紙,施樂198,44.82
5132,CA-2018-146626,29/12/2018,05/01/2019,Standard Class,BP-11185,Ben Peterman,公司的,美國,阿納海姆,加利福尼亞,92804,西方,FUR-FU-10002501,家具,陳設,Nu-Dell 行政框架,101.12
5133,CA-2016-123330,21/06/2016,27/06/2016,Standard Class,EP-13915,Emily Phan,消費者,美國,德爾托納,佛羅里達,32725,南,TEC-PH-10001819,技術,電話,Innergie mMini Combo Duo USB 旅行充電套件,107.976
5134,CA-2018-155607,26/11/2018,30/11/2018,Standard Class,FG-14260,Frank Gastineau,在家辦公,美國,紐約市,紐約,10009,東方,OFF-AP-10001962,辦公用品,家電,Black & Decker 雙作用 Dustbuster 無繩真空吸塵器 BLDV7210 過濾器,58.73
5135,CA-2018-155607,26/11/2018,30/11/2018,Standard Class,FG-14260,Frank Gastineau,在家辦公,美國,紐約市,紐約,10009,東方,OFF-BI-10003364,辦公用品,粘合劑,裝訂機耗材,93.344
5136,CA-2017-151323,23/10/2017,28/10/2017,Standard Class,AB-10255,Alejandro Ballentine,在家辦公,美國,西雅圖,華盛頓,98103,西方,OFF-FA-10002983,辦公用品,緊固件,Advantus SlideClip 回形針,17.05
5137,CA-2016-146696,14/12/2016,19/12/2016,Standard Class,RD-19480,Rick Duston,消費者,美國,聖地亞哥,加利福尼亞,92105,西方,OFF-BI-10002432,辦公用品,粘合劑,Wilson Jones 標準 D 形環活頁夾,8.096
5138,CA-2017-128972,13/11/2017,17/11/2017,Standard Class,TS-21430,Tom Stivers,公司的,美國,俄克拉荷馬城,俄克拉荷馬州,73120,中央,FUR-FU-10003096,家具,陳設,Master Giant 腳踏門擋，安全黃色,30.36
5139,CA-2018-128335,29/09/2018,05/10/2018,Standard Class,JA-15970,Joseph Airdo,消費者,美國,弗農山,紐約,10550,東方,OFF-EN-10001539,辦公用品,信封,裝訂信封,23.34
5140,CA-2018-128335,29/09/2018,05/10/2018,Standard Class,JA-15970,Joseph Airdo,消費者,美國,弗農山,紐約,10550,東方,OFF-PA-10004996,辦公用品,紙,"Speediset 無碳複寫字母 7"" x 8 1/2""",51.55
5141,CA-2016-154886,08/11/2016,12/11/2016,Standard Class,SW-20455,Shaun Weien,消費者,美國,舊金山,加利福尼亞,94109,西方,TEC-AC-10001956,技術,配件,微軟 Arc 觸控鼠標,119.9
5142,CA-2017-111213,01/04/2017,05/04/2017,Standard Class,FP-14320,Frank Preis,消費者,美國,紐約市,紐約,10009,東方,FUR-CH-10000454,家具,椅子,Hon 豪華織物軟墊堆疊椅，圓背,1317.492
5143,CA-2017-111213,01/04/2017,05/04/2017,Standard Class,FP-14320,Frank Preis,消費者,美國,紐約市,紐約,10009,東方,OFF-SU-10000946,辦公用品,補給品,起釘器,63.84
5144,CA-2017-111213,01/04/2017,05/04/2017,Standard Class,FP-14320,Frank Preis,消費者,美國,紐約市,紐約,10009,東方,OFF-BI-10004140,辦公用品,粘合劑,艾利不粘粘合劑,3.592
5145,CA-2018-161333,02/02/2018,07/02/2018,Standard Class,JL-15835,John Lee,消費者,美國,洛杉磯,加利福尼亞,90045,西方,FUR-FU-10003039,家具,陳設,"Howard Miller 11-1/2"" 直徑格蘭特伍德掛鐘",86.26
5146,CA-2018-161333,02/02/2018,07/02/2018,Standard Class,JL-15835,John Lee,消費者,美國,洛杉磯,加利福尼亞,90045,西方,OFF-ST-10000464,辦公用品,貯存,多用途個人文件推車和腳輪套裝，三個堆疊箱,139.04
5147,CA-2018-161333,02/02/2018,07/02/2018,Standard Class,JL-15835,John Lee,消費者,美國,洛杉磯,加利福尼亞,90045,西方,OFF-AP-10000252,辦公用品,家電,Harmony HEPA 靜音空氣淨化器,46.8
5148,CA-2018-128734,24/12/2018,31/12/2018,Standard Class,JL-15175,James Lanier,在家辦公,美國,錢德勒,亞利桑那,85224,西方,FUR-FU-10001731,家具,陳設,亞克力自立式桌架,8.544
5149,CA-2018-128734,24/12/2018,31/12/2018,Standard Class,JL-15175,James Lanier,在家辦公,美國,錢德勒,亞利桑那,85224,西方,FUR-CH-10001394,家具,椅子,環球真皮大班椅,842.376
5150,CA-2015-141796,21/06/2015,21/06/2015,Same Day,JG-15160,James Galang,消費者,美國,長灘,紐約,11561,東方,TEC-PH-10001578,技術,電話,Polycom SoundStation2 EX 會議電話,1214.85
5151,CA-2018-125101,06/03/2018,10/03/2018,Second Class,SH-19975,Sally Hughsby,公司的,美國,舊金山,加利福尼亞,94109,西方,OFF-ST-10000675,辦公用品,貯存,File Shuttle II 和 Handi-File，黑色,67.78
5152,CA-2018-169929,25/09/2018,28/09/2018,First Class,LS-17200,Luke Schmidt,公司的,美國,海倫娜,蒙大拿,59601,西方,OFF-ST-10002352,辦公用品,貯存,鳶尾花項目案例,39.9
5153,US-2015-121566,30/06/2015,06/07/2015,Standard Class,CS-11860,Cari Schnelling,消費者,美國,紐約市,紐約,10011,東方,OFF-BI-10004528,辦公用品,粘合劑,用於環形活頁夾的 Cardinal Poly 口袋分隔口袋,2.688
5154,US-2015-121566,30/06/2015,06/07/2015,Standard Class,CS-11860,Cari Schnelling,消費者,美國,紐約市,紐約,10011,東方,OFF-AR-10001026,辦公用品,藝術,Sanford Uni-Blazer View 熒光筆，鑿尖，黃色,6.6
5155,US-2016-124219,07/08/2016,08/08/2016,First Class,KW-16570,Kelly Williams,消費者,美國,柯克伍德,密蘇里州,63122,中央,OFF-BI-10002215,辦公用品,粘合劑,Wilson Jones 掛圖活頁夾，白色，1 英寸,28.4
5156,US-2016-124219,07/08/2016,08/08/2016,First Class,KW-16570,Kelly Williams,消費者,美國,柯克伍德,密蘇里州,63122,中央,FUR-FU-10000305,家具,陳設,"Tenex V2T-RE 標準重量系列椅墊，45"" x 53""，唇邊 25"" x 12""",212.94
5157,CA-2018-163006,30/06/2018,04/07/2018,Second Class,GH-14410,Gary Hansen,在家辦公,美國,芝加哥,伊利諾伊州,60653,中央,TEC-PH-10002584,技術,電話,三星Galaxy S4,1001.584
5158,CA-2018-163006,30/06/2018,04/07/2018,Second Class,GH-14410,Gary Hansen,在家辦公,美國,芝加哥,伊利諾伊州,60653,中央,FUR-CH-10000229,家具,椅子,全球企業系列座椅高背轉椅/傾斜椅,569.058
5159,CA-2018-163006,30/06/2018,04/07/2018,Second Class,GH-14410,Gary Hansen,在家辦公,美國,芝加哥,伊利諾伊州,60653,中央,FUR-FU-10003799,家具,陳設,"Seth Thomas 13 1/2"" 掛鐘",14.224
5160,CA-2016-156146,26/10/2016,30/10/2016,Second Class,AG-10495,Andrew Gjertsen,公司的,美國,皮奧里亞,亞利桑那,85345,西方,TEC-PH-10001700,技術,電話,松下 KX-TG6844B 可擴展數字無繩電話,105.584
5161,CA-2016-156146,26/10/2016,30/10/2016,Second Class,AG-10495,Andrew Gjertsen,公司的,美國,皮奧里亞,亞利桑那,85345,西方,TEC-PH-10001527,技術,電話,Plantronics MX500i 耳機,68.72
5162,CA-2015-111192,30/07/2015,05/08/2015,Standard Class,TS-21430,Tom Stivers,公司的,美國,西雅圖,華盛頓,98103,西方,FUR-BO-10002916,家具,書櫃,Rush Hierlooms 系列 1 英寸厚可堆疊書櫃,1367.84
5163,CA-2017-115378,18/11/2017,23/11/2017,Second Class,AJ-10945,Ashley Jarboe,消費者,美國,泰勒,密歇根州,48180,中央,FUR-CH-10000863,家具,椅子,Novimex 旋轉織物工作椅,301.96
5164,CA-2016-161627,06/07/2016,11/07/2016,Standard Class,SJ-20215,Sarah Jordon,消費者,美國,帕薩迪納,加利福尼亞,91104,西方,FUR-CH-10003968,家具,椅子,Novimex Turbo 任務椅,170.352
5165,CA-2015-121006,10/11/2015,16/11/2015,Standard Class,SC-20020,Sam Craven,消費者,美國,米德蘭,密歇根州,48640,中央,OFF-AR-10001149,辦公用品,藝術,Avery Hi-Liter Comfort Grip 熒光筆，黃色墨水,3.9
5166,CA-2015-121006,10/11/2015,16/11/2015,Standard Class,SC-20020,Sam Craven,消費者,美國,米德蘭,密歇根州,48640,中央,OFF-PA-10000130,辦公用品,紙,施樂199,12.84
5167,CA-2015-121006,10/11/2015,16/11/2015,Standard Class,SC-20020,Sam Craven,消費者,美國,米德蘭,密歇根州,48640,中央,OFF-PA-10002479,辦公用品,紙,Xerox 4200 系列多用途高級複印紙（20 磅和 84 亮度）,15.84
5168,CA-2015-121006,10/11/2015,16/11/2015,Standard Class,SC-20020,Sam Craven,消費者,美國,米德蘭,密歇根州,48640,中央,FUR-CH-10004997,家具,椅子,Hon Every-Day 系列多功能椅,563.94
5169,CA-2015-121006,10/11/2015,16/11/2015,Standard Class,SC-20020,Sam Craven,消費者,美國,米德蘭,密歇根州,48640,中央,OFF-ST-10004950,辦公用品,貯存,Acco Perma 3000 堆疊式儲物抽屜,62.94
5170,CA-2015-121006,10/11/2015,16/11/2015,Standard Class,SC-20020,Sam Craven,消費者,美國,米德蘭,密歇根州,48640,中央,OFF-ST-10001490,辦公用品,貯存,Hot File 7 口袋，落地支架,535.41
5171,CA-2017-122903,27/05/2017,29/05/2017,Second Class,LA-16780,Laura Armstrong,公司的,美國,底特律,密歇根州,48205,中央,FUR-CH-10002024,家具,椅子,HON 5400 系列高大工作椅,3504.9
5172,CA-2017-122903,27/05/2017,29/05/2017,Second Class,LA-16780,Laura Armstrong,公司的,美國,底特律,密歇根州,48205,中央,OFF-PA-10001790,辦公用品,紙,施樂1910,144.12
5173,CA-2017-122903,27/05/2017,29/05/2017,Second Class,LA-16780,Laura Armstrong,公司的,美國,底特律,密歇根州,48205,中央,OFF-PA-10000994,辦公用品,紙,施樂1915,314.55
5174,CA-2016-107741,08/03/2016,10/03/2016,First Class,FC-14335,Fred Chung,公司的,美國,普韋布洛,科羅拉多州,81001,西方,OFF-AR-10002399,辦公用品,藝術,Dixon Prang 水彩鉛筆，10 色套裝帶刷子,3.408
5175,CA-2018-106432,19/10/2018,24/10/2018,Standard Class,CA-12265,Christina Anderson,消費者,美國,韋科,德克薩斯州,76706,中央,OFF-BI-10002799,辦公用品,粘合劑,"SlimView Poly 粘合劑，3/8""",2.072
5176,CA-2018-106432,19/10/2018,24/10/2018,Standard Class,CA-12265,Christina Anderson,消費者,美國,韋科,德克薩斯州,76706,中央,FUR-BO-10004360,家具,書櫃,Rush Hierlooms 系列富木書櫃,328.3992
